or	O
with	O
baby	O
soap	O
at	O
least	O
2	O
times	O
a	O
day	O
,	O
especially	O
after	O
activities	O
or	O
sweating	O
.	O
	
What	O
kind	O
of	O
soap	O
have	O
you	O
used	O
so	O
far	O
?	O
	
In	O
large	O
and	O
inflamed	O
acne	B-DISEASE
can	O
be	O
given	O
corticosteroid	O
injections	O
.	O
	
All	O
these	O
therapies	O
must	O
be	O
indicated	O
and	O
under	O
the	O
supervision	O
of	O
a	O
doctor	O
.	O
	
Read	O
Also	O
10	O
Easy	O
Ways	O
to	O
Overcome	O
Acne	B-DISEASE
4	O
Tips	O
for	O
Overcoming	O
Stubborn	O
Acne	B-DISEASE
Jerawat	O
How	O
Effective	O
Are	O
Acne	B-DISEASE
Stickers	O
for	O
Face	O
?	O
	
This	O
is	O
the	O
Fact	O
!	O
	
Thank	O
you	O
for	O
consulting	O
through	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Do	O
not	O
hesitate	O
to	O
return	O
to	O
consult	O
if	O
there	O
are	O
still	O
other	O
complaints	O
,	O
yes	O
.	O
	
You	O
can	O
also	O
consult	O
through	O
the	O
KlikDokter	O
Application	O
anytime	O
and	O
anywhere	O
by	O
downloading	O
the	O
Klikdokter	O
application	O
via	O
the	O
Play	O
Store	O
/	O
Android	O
:	O
Store	O
:	O
n01yug7	O
Wish	O
you	O
good	O
health	O
always	O
.	O
Spots	O
and	O
Breakouts	O
on	O
Teen	O
Faces	O
Female	O
,	O
14	O
years	O
old	O
.	O
	
doc	O
,	O
I	O
want	O
to	O
ask	O
the	O
doc	O
,	O
I	O
have	O
acne	B-DISEASE
and	O
breakouts	O
,	O
doc	O
,	O
so	O
that	O
I	O
can	O
directly	O
buy	O
online	O
,	O
doc	O
,	O
that	O
	
s	O
all	O
,	O
doc	O
,	O
please	O
answer	O
me	O
,	O
doc	O
,	O
thanks	O
docðŸ’›ðŸ¤—	O
Good	O
evening	O
,	O
Introducing	O
,	O
I	O
	
m	O
dr	O
.	O
Dejandra	O
Rasnaya	O
.	O
	
I	O
understand	O
your	O
concerns	O
and	O
complaints	O
.	O
	
Acne	B-DISEASE
scars	I-DISEASE
can	O
be	O
removed	O
in	O
several	O
ways	O
,	O
for	O
example	O
by	O
laser	O
therapy	O
,	O
dermabrasion	O
,	O
etc	O
.	O
	
However	O
,	O
the	O
treatment	O
of	O
acne	B-DISEASE
scars	I-DISEASE
is	O
very	O
dependent	O
on	O
the	O
extent	O
and	O
depth	O
of	O
acne	B-DISEASE
scars	I-DISEASE
.	O
	
In	O
mild	O
conditions	O
,	O
acne	B-DISEASE
scars	I-DISEASE
can	O
fade	O
only	O
by	O
giving	O
2	O
%	O
hydroquinone	B-CHEMICAL
(	O
included	O
in	O
a	O
safe	O
dose	O
)	O
just	O
right	O
on	O
the	O
acne	B-DISEASE
scar	O
area	O
.	O
	
In	O
addition	O
,	O
acne	B-DISEASE
scars	I-DISEASE
can	O
also	O
be	O
disguised	O
by	O
giving	O
a	O
night	O
cream	O
that	O
generally	O
contains	O
retinoic	B-CHEMICAL
acid	I-CHEMICAL
which	O
is	O
prescribed	O
by	O
a	O
dermatologist	O
and	O
sex	O
specialist	O
.	O
	
Then	O
another	O
way	O
that	O
can	O
fade	O
or	O
even	O
remove	O
acne	B-DISEASE
scars	I-DISEASE
is	O
the	O
Chemical	O
peeling	O
procedure	O
.	O
	
Both	O
procedures	O
(	O
night	O
cream	O
containing	O
retinoic	B-CHEMICAL
acid	I-CHEMICAL
and	O
chemical	O
peels	O
)	O
work	O
by	O
accelerating	O
the	O
process	O
of	O
skin	O
regeneration	O
,	O
so	O
that	O
new	O
skin	O
cells	O
will	O
appear	O
more	O
quickly	O
.	O
	
However	O
,	O
before	O
choosing	O
and	O
carrying	O
out	O
the	O
procedure	O
,	O
your	O
skin	O
will	O
be	O
analyzed	O
first	O
,	O
such	O
as	O
the	O
depth	O
of	O
acne	B-DISEASE
scars	I-DISEASE
,	O
skin	O
type	O
,	O
and	O
the	O
presence	O
of	O
allergic	B-DISEASE
reactions	I-DISEASE
.	O
	
After	O
that	O
,	O
the	O
type	O
of	O
chemical	O
liquid	O
and	O
the	O
concentration	O
/	O
strength	O
that	O
are	O
suitable	O
for	O
your	O
skin	O
condition	O
are	O
selected	O
.	O
	
We	O
recommend	O
that	O
you	O
visit	O
a	O
dermatologist	O
and	O
gynecologist	O
for	O
further	O
management	O
.	O
	
Thank	O
you	O
for	O
consulting	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Do	O
not	O
hesitate	O
to	O
return	O
to	O
consult	O
if	O
there	O
are	O
still	O
other	O
complaints	O
,	O
yes	O
.	O
	
You	O
can	O
also	O
consult	O
through	O
the	O
Klikdokter	O
Application	O
anytime	O
and	O
anywhere	O
with	O
a	O
fast	O
response	O
through	O
the	O
24	O
-	O
hour	O
Livechat	O
feature	O
.	O
White	O
Bump	O
on	O
Chin	O
Male	O
,	O
15	O
years	O
.	O
	
Doc	O
,	O
I	O
want	O
to	O
ask	O
,	O
under	O
the	O
chin	O
there	O
are	O
small	O
bumps	O
but	O
there	O
are	O
a	O
lot	O
of	O
around	O
9	O
-	O
12	O
and	O
the	O
bumps	O
look	O
like	O
white	O
and	O
white	O
,	O
even	O
though	O
you	O
don	O
	
t	O
eat	O
anything	O
weird	O
,	O
what	O
do	O
you	O
think	O
it	O
is	O
,	O
doc	O
?	O
	
Hello	O
I	O
understand	O
your	O
complaint	O
and	O
I	O
understand	O
your	O
concern	O
.	O
	
There	O
is	O
a	O
possibility	O
that	O
your	O
complaint	O
is	O
caused	O
by	O
blackheads	O
.	O
	
Blackheads	O
are	O
clogged	O
pores	O
on	O
the	O
skin	O
and	O
cause	O
black	O
or	O
white	O
dots	O
that	O
usually	O
occur	O
on	O
the	O
face	O
,	O
neck	O
,	O
chest	O
,	O
or	O
back	O
.	O
	
There	O
are	O
2	O
types	O
of	O
comedones	O
:	O
Open	O
comedones	O
or	O
better	O
known	O
as	O
blackheads	O
Closed	O
comedones	O
or	O
better	O
known	O
as	O
whiteheads	O
Here	O
are	O
some	O
ways	O
to	O
deal	O
with	O
comedones	O
:	O
1	O
.	O
	
Acne	B-DISEASE
Cream	O
&	O
Lotion	O
Acne	B-DISEASE
or	O
blackheads	O
can	O
be	O
treated	O
at	O
home	O
using	O
over	O
-	O
the	O
-	O
counter	O
medications	O
such	O
as	O
acne	B-DISEASE
creams	O
or	O
lotions	O
.	O
	
2	O
.	O
	
Blackhead	O
Extraction	O
In	O
addition	O
,	O
other	O
actions	O
that	O
are	O
usually	O
taken	O
are	O
:	O
extraction	O
of	O
blackheads	O
/	O
pimples	O
with	O
extractors	O
,	O
creams	O
,	O
antibiotics	O
,	O
steroids	B-CHEMICAL
,	O
photodynamic	O
therapy	O
,	O
or	O
laser	O
treatment	O
.	O
	
Before	O
taking	O
these	O
actions	O
,	O
it	O
	
s	O
a	O
good	O
idea	O
to	O
consult	O
further	O
with	O
the	O
relevant	O
doctor	O
if	O
the	O
complaints	O
you	O
are	O
experiencing	O
really	O
bother	O
you	O
.	O
	
Read	O
Also	O
How	O
to	O
get	O
rid	O
of	O
blackheads	O
It	O
	
s	O
not	O
acne	B-DISEASE
,	O
it	O
	
s	O
a	O
bump	O
on	O
the	O
face	O
to	O
watch	O
out	O
for	O
Get	O
rid	O
of	O
blackheads	O
with	O
these	O
natural	O
ingredients	O
Thank	O
you	O
for	O
consulting	O
through	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Do	O
not	O
hesitate	O
to	O
return	O
to	O
consult	O
if	O
there	O
are	O
still	O
other	O
complaints	O
,	O
yes	O
.	O
	
You	O
can	O
also	O
consult	O
through	O
the	O
KlikDokter	O
Application	O
anytime	O
and	O
anywhere	O
by	O
downloading	O
the	O
Klikdokter	O
application	O
via	O
the	O
Play	O
Store	O
/	O
Android	O
:	O
Store	O
:	O
n01yug7	O
Wish	O
you	O
good	O
health	O
always	O
.	O
Remove	O
Acne	B-DISEASE
Scars	I-DISEASE
With	O
Retinoids	O
Male	O
,	O
19	O
years	O
.	O
	
I	O
want	O
to	O
ask	O
the	O
doc	O
,	O
I	O
have	O
acne	B-DISEASE
scars	I-DISEASE
and	O
want	O
to	O
treat	O
them	O
with	O
retinoid	B-CHEMICAL
ointment	O
,	O
is	O
it	O
safe	O
,	O
doc	O
?	O
	
Good	O
evening	O
,	O
Introducing	O
,	O
I	O
	
m	O
dr	O
.	O
Dejandra	O
Rasnaya	O
.	O
	
I	O
understand	O
your	O
concerns	O
and	O
complaints	O
.	O
	
Side	O
effects	O
of	O
retinoic	B-CHEMICAL
acid	I-CHEMICAL
include	O
erythema	B-DISEASE
(	O
redness	O
)	O
,	O
peeling	O
(	O
peeling	O
of	O
the	O
skin	O
)	O
,	O
dry	B-DISEASE
skin	I-DISEASE
,	O
photosensitivity	O
(	O
sensitivity	O
to	O
sunlight	O
)	O
,	O
skin	O
discoloration	O
(	O
hypopigmentation	B-DISEASE
/	O
hyperpigmentation	B-DISEASE
)	O
,	O
swelling	B-DISEASE
,	O
and	O
allergies	B-DISEASE
.	O
	
Retinoic	B-CHEMICAL
acid	I-CHEMICAL
can	O
reduce	O
the	O
production	O
of	O
sebum	O
(	O
oil	O
glands	O
)	O
on	O
the	O
skin	O
so	O
that	O
it	O
can	O
make	O
the	O
skin	O
and	O
lips	O
dry	O
.	O
	
At	O
the	O
beginning	O
of	O
use	O
,	O
the	O
acne	B-DISEASE
that	O
appears	O
can	O
be	O
more	O
than	O
before	O
because	O
this	O
drug	O
removes	O
blackheads	O
on	O
the	O
skin	O
.	O
	
You	O
don	O
	
t	O
need	O
to	O
worry	O
,	O
the	O
use	O
of	O
skin	O
medicine	O
does	O
take	O
a	O
long	O
time	O
and	O
requires	O
patience	O
.	O
	
Results	O
will	O
be	O
visible	O
after	O
approximately	O
3	O
months	O
of	O
use	O
.	O
	
Our	O
advice	O
,	O
continue	O
to	O
use	O
retinoic	B-CHEMICAL
acid	I-CHEMICAL
cream	O
every	O
day	O
as	O
recommended	O
by	O
the	O
doctor	O
.	O
	
Sorry	O
,	O
we	O
can	O
	
t	O
mention	O
the	O
brand	O
of	O
retinoid	B-CHEMICAL
cream	O
,	O
we	O
suggest	O
that	O
you	O
check	O
with	O
your	O
doctor	O
first	O
so	O
you	O
can	O
get	O
a	O
cream	O
that	O
suits	O
your	O
skin	O
condition	O
.	O
	
Thank	O
you	O
for	O
consulting	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Do	O
not	O
hesitate	O
to	O
return	O
to	O
consult	O
if	O
there	O
are	O
still	O
other	O
complaints	O
,	O
yes	O
.	O
	
You	O
can	O
also	O
consult	O
through	O
the	O
Klikdokter	O
Application	O
anytime	O
and	O
anywhere	O
with	O
a	O
fast	O
response	O
through	O
the	O
24	O
-	O
hour	O
Livechat	O
feature	O
.	O
Overcoming	O
Hair	B-DISEASE
Loss	I-DISEASE
Female	O
,	O
24	O
years	O
old	O
.	O
	
Doc	O
,	O
I	O
want	O
to	O
ask	O
,	O
my	O
hair	O
is	O
falling	O
out	O
a	O
lot	O
,	O
I	O
	
ve	O
changed	O
shampoos	O
but	O
still	O
.	O
.	O
the	O
last	O
one	O
went	O
well	O
with	O
Selsun	O
7	O
shampoo	O
.	O
	
.	O
.	O
Hello	O
Ms	O
.	O
,	O
I	O
understand	O
your	O
complaint	O
and	O
I	O
understand	O
your	O
concern	O
.	O
	
We	O
understand	O
your	O
concern	O
.	O
	
Normal	O
hair	O
growth	O
lasts	O
for	O
2	O
-	O
6	O
years	O
.	O
	
Each	O
hair	O
grows	O
by	O
1	O
cm	O
/	O
month	O
in	O
this	O
phase	O
.	O
	
About	O
90	O
%	O
of	O
the	O
hair	O
on	O
the	O
head	O
grows	O
at	O
any	O
time	O
,	O
the	O
remaining	O
10	O
%	O
is	O
in	O
the	O
resting	O
phase	O
.	O
	
After	O
2	O
-	O
3	O
months	O
,	O
the	O
hair	O
that	O
is	O
in	O
the	O
resting	O
phase	O
falls	O
out	O
and	O
new	O
hair	O
begins	O
to	O
grow	O
in	O
the	O
same	O
place	O
.	O
	
It	O
	
s	O
normal	O
to	O
get	O
hair	B-DISEASE
loss	I-DISEASE
every	O
day	O
.	O
	
The	O
average	O
scalp	O
has	O
about	O
100	O
,	O
0	O
hairs	O
,	O
and	O
roughly	O
50	O
-	O
100	O
hairs	O
fall	O
out	O
each	O
day	O
.	O
	
This	O
is	O
still	O
within	O
normal	O
limits	O
.	O
	
If	O
your	O
hair	O
is	O
already	O
losing	O
more	O
than	O
100	O
strands	O
of	O
hair	O
per	O
day	O
,	O
there	O
are	O
several	O
things	O
that	O
can	O
be	O
a	O
contributing	O
factor	O
,	O
namely	O
hereditary	O
factors	O
(	O
heredity	O
)	O
and	O
acquired	O
factors	O
(	O
due	O
to	O
certain	O
diseases	O
or	O
conditions	O
)	O
.	O
	
Hair	B-DISEASE
loss	I-DISEASE
caused	O
by	O
hereditary	O
factors	O
,	O
can	O
not	O
be	O
cured	O
,	O
what	O
can	O
be	O
done	O
is	O
to	O
prevent	O
hair	B-DISEASE
loss	I-DISEASE
from	O
being	O
too	O
fast	O
.	O
	
As	O
for	O
the	O
acquired	O
factors	O
,	O
it	O
can	O
be	O
caused	O
by	O
certain	O
diseases	O
such	O
as	O
fungus	O
on	O
the	O
scalp	O
,	O
anemia	B-DISEASE
,	O
fever	B-DISEASE
,	O
typhus	B-DISEASE
,	O
or	O
due	O
to	O
certain	O
conditions	O
such	O
as	O
incorrect	O
hair	O
care	O
.	O
	
There	O
are	O
several	O
tips	O
that	O
you	O
can	O
do	O
to	O
prevent	O
hair	B-DISEASE
loss	I-DISEASE
,	O
such	O
as	O
:	O
-	O
eat	O
lots	O
of	O
foods	O
that	O
contain	O
lots	O
of	O
protein	O
and	O
iron	B-CHEMICAL
-	O
avoid	O
stress	O
-	O
avoid	O
drugs	O
that	O
interfere	O
with	O
hair	O
growth	O
-	O
diligent	O
exercise	O
to	O
improve	O
blood	O
circulation	O
-	O
get	O
enough	O
rest	O
-	O
stop	O
smoking	O
(	O
for	O
those	O
who	O
smoke	O
)	O
-	O
Avoid	O
using	O
a	O
hairdryer	O
and	O
shampooing	O
with	O
hot	O
water	O
-	O
Avoid	O
using	O
chemicals	O
in	O
hair	O
Read	O
Also	O
5	O
Ways	O
to	O
Overcome	O
Hair	B-DISEASE
Loss	I-DISEASE
Thinning	O
Hair	O
,	O
Overcome	O
This	O
Way	O
Know	O
5	O
Causes	O
of	O
Hair	B-DISEASE
Loss	I-DISEASE
Thank	O
you	O
for	O
consulting	O
through	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Do	O
not	O
hesitate	O
to	O
return	O
to	O
consult	O
if	O
there	O
are	O
still	O
other	O
complaints	O
,	O
yes	O
.	O
	
You	O
can	O
also	O
consult	O
through	O
the	O
KlikDokter	O
Application	O
anytime	O
and	O
anywhere	O
by	O
downloading	O
the	O
Klikdokter	O
application	O
via	O
the	O
Play	O
Store	O
/	O
Android	O
:	O
Store	O
:	O
n01yug7	O
Wish	O
you	O
good	O
health	O
always	O
.	O
Doxycycline	B-CHEMICAL
Side	O
Effects	O
Female	O
,	O
19	O
years	O
old	O
.	O
	
After	O
I	O
took	O
dohixat	B-CHEMICAL
doxycycline	I-CHEMICAL
for	O
acne	B-DISEASE
,	O
I	O
felt	O
pain	O
in	O
the	O
lower	O
ribs	O
and	O
difficulty	O
eating	O
because	O
of	O
pain	B-DISEASE
when	O
swallowing	O
food	O
,	O
and	O
also	O
previously	O
I	O
felt	O
hot	O
in	O
my	O
throat	O
Hello	O
I	O
understand	O
your	O
complaint	O
and	O
I	O
understand	O
your	O
concern	O
.	O
	
Side	O
effects	O
that	O
may	O
arise	O
when	O
taking	O
Doxycycline	B-CHEMICAL
Stomach	O
ache	O
Nausea	B-DISEASE
and	O
vomiting	B-DISEASE
Rash	B-DISEASE
or	O
itching	B-DISEASE
on	O
the	O
skin	O
Vaginal	O
itching	B-DISEASE
or	O
discharge	O
from	O
the	O
vagina	O
Headache	B-DISEASE
Dry	B-DISEASE
mouth	I-DISEASE
Irritation	B-DISEASE
of	O
the	O
throat	O
.	O
	
If	O
the	O
complaints	O
you	O
experience	O
are	O
disturbing	O
,	O
please	O
discuss	O
again	O
with	O
the	O
prescribing	O
doctor	O
so	O
that	O
a	O
solution	O
can	O
be	O
suggested	O
.	O
	
Read	O
Also	O
How	O
Effective	O
Are	O
Acne	B-DISEASE
Stickers	O
for	O
Face	O
?	O
	
This	O
is	O
the	O
Fact	O
!	O
	
Rules	O
for	O
Using	O
Anti	O
-	O
Pollution	O
Masks	O
to	O
Avoid	O
Acne	O
Thank	O
you	O
for	O
consulting	O
through	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Do	O
not	O
hesitate	O
to	O
return	O
to	O
consult	O
if	O
there	O
are	O
still	O
other	O
complaints	O
,	O
yes	O
.	O
	
You	O
can	O
also	O
consult	O
through	O
the	O
KlikDokter	O
Application	O
anytime	O
and	O
anywhere	O
by	O
downloading	O
the	O
Klikdokter	O
application	O
via	O
the	O
Play	O
Store	O
/	O
Android	O
:	O
Store	O
:	O
n01yug7	O
Wish	O
you	O
good	O
health	O
always	O
.	O
Oily	O
Face	O
Treatment	O
Female	O
,	O
19	O
years	O
old	O
.	O
	
Doc	O
facial	O
wash	O
suitable	O
for	O
oily	O
face	O
I	O
understand	O
your	O
concern	O
.	O
	
Sorry	O
,	O
regarding	O
your	O
question	O
we	O
are	O
unable	O
to	O
answer	O
your	O
question	O
here	O
,	O
this	O
is	O
because	O
to	O
avoid	O
promotional	O
bias	O
to	O
parties	O
/	O
institutions	O
/	O
business	O
entities	O
/	O
individuals	O
,	O
which	O
has	O
the	O
potential	O
to	O
conflict	O
with	O
Medical	O
Professional	O
Ethics	O
.	O
	
The	O
cause	O
of	O
oily	B-DISEASE
skin	I-DISEASE
is	O
the	O
activity	O
of	O
the	O
oil	O
glands	O
(	O
sebum	O
)	O
that	O
is	O
excessive	O
.	O
	
Oily	B-DISEASE
skin	I-DISEASE
is	O
easily	O
indicated	O
by	O
the	O
appearance	O
of	O
the	O
surface	O
of	O
the	O
skin	O
that	O
tends	O
to	O
be	O
shiny	O
.	O
	
In	O
this	O
type	O
of	O
skin	O
,	O
there	O
are	O
many	O
cases	O
of	O
blackheads	O
and	O
acne	B-DISEASE
.	O
	
This	O
is	O
due	O
to	O
the	O
high	O
content	O
of	O
oil	O
glands	O
(	O
sebum	O
)	O
which	O
actually	O
functions	O
to	O
help	O
prevent	O
the	O
skin	O
from	O
drying	O
out	O
.	O
	
However	O
,	O
due	O
to	O
an	O
environment	O
full	O
of	O
invisible	O
dirt	O
and	O
dust	O
,	O
oily	B-DISEASE
skin	I-DISEASE
tends	O
to	O
	
catch	O
	
the	O
invisible	O
dirt	O
and	O
dust	O
more	O
easily	O
than	O
dry	B-DISEASE
skin	I-DISEASE
types	O
.	O
	
So	O
,	O
oily	B-DISEASE
skin	I-DISEASE
tends	O
to	O
be	O
more	O
prone	O
to	O
acne	B-DISEASE
on	O
the	O
skin	O
surface	O
.	O
	
Causes	O
of	O
oily	B-DISEASE
skin	I-DISEASE
include	O
:	O
Â·	O
Genetics	O
Â·	O
Weather	O
factor	O
Using	O
too	O
many	O
beauty	O
products	O
Hormonal	O
factors	O
Â·	O
Pregnancy	O
Â·	O
Diet	O
Using	O
the	O
wrong	O
beauty	O
products	O
Drugs	O
containing	O
hormones	O
such	O
as	O
contraceptives	O
Here	O
are	O
the	O
steps	O
to	O
deal	O
with	O
oily	B-DISEASE
skin	I-DISEASE
that	O
you	O
can	O
apply	O
:	O
Clean	O
your	O
face	O
,	O
at	O
least	O
2	O
times	O
a	O
day	O
,	O
especially	O
when	O
you	O
are	O
done	O
with	O
activities	O
and	O
after	O
wearing	O
make	O
-	O
up	O
Use	O
a	O
facial	O
cleanser	O
specifically	O
for	O
oily	B-DISEASE
skin	I-DISEASE
Choose	O
a	O
water	O
-	O
based	O
moisturizer	O
Use	O
a	O
sunscreen	O
with	O
an	O
SPF	O
of	O
at	O
least	O
30	O
,	O
reapply	O
every	O
2	O
hours	O
Choose	O
all	O
kinds	O
of	O
skincare	O
products	O
that	O
are	O
marked	O
non	O
-	O
comedogenic	O
Increase	O
the	O
consumption	O
of	O
vitamins	B-CHEMICAL
A	I-CHEMICAL
,	O
C	I-CHEMICAL
,	O
and	O
E	I-CHEMICAL
in	O
daily	O
nutrition	O
Drink	O
at	O
least	O
1	O
.	O
5	O
liters	O
of	O
water	O
per	O
day	O
.	O
	
Read	O
Also	O
Tips	O
for	O
Overcoming	O
Excess	O
Oil	O
Production	O
on	O
the	O
Face	O
Choosing	O
Care	O
Products	O
for	O
Oily	B-DISEASE
Skin	I-DISEASE
Get	O
Glossy	O
-	O
Free	O
Facial	O
Skin	O
Even	O
If	O
It	O
	
s	O
Oily	O
Thus	O
the	O
information	O
that	O
we	O
can	O
convey	O
about	O
oily	O
and	O
acne	B-DISEASE
-	O
prone	O
facial	O
care	O
products	O
,	O
may	O
be	O
useful	O
.	O
Overcoming	O
Chronic	B-DISEASE
Hives	I-DISEASE
Male	O
,	O
29	O
years	O
.	O
	
I	O
suffer	O
from	O
chronic	B-DISEASE
hives	I-DISEASE
for	O
about	O
4	O
months	O
every	O
3	O
or	O
4	O
days	O
the	O
hives	O
always	O
appear	O
,	O
I	O
treat	O
them	O
with	O
an	O
antihistamine	O
(	O
cetirizine	B-CHEMICAL
)	O
at	O
a	O
dose	O
of	O
10	O
mg	O
.	O
	
The	O
problem	O
is	O
that	O
the	O
cause	O
of	O
hives	O
is	O
not	O
known	O
.	O
	
it	O
	
s	O
dock	O
Thank	O
you	O
for	O
asking	O
questions	O
via	O
Klikdokter	O
.	O
com	O
The	O
causes	O
of	O
hives	O
in	O
each	O
person	O
can	O
be	O
different	O
.	O
	
However	O
,	O
the	O
most	O
common	O
causes	O
of	O
the	O
condition	O
are	O
:	O
Allergic	B-DISEASE
reactions	I-DISEASE
to	O
food	O
,	O
insect	O
,	O
or	O
animal	O
bites	O
Allergic	B-DISEASE
reactions	I-DISEASE
to	O
plants	O
Changes	O
in	O
temperature	O
or	O
weather	O
Infections	O
,	O
such	O
as	O
the	O
flu	B-DISEASE
Taking	O
certain	O
medications	O
,	O
such	O
as	O
blood	O
pressure	O
-	O
lowering	O
drugs	O
Exposure	O
to	O
preservatives	O
or	O
food	O
coloring	O
Stress	O
Alcohol	B-CHEMICAL
and	O
caffeine	B-CHEMICAL
consumption	O
Certain	O
diseases	O
,	O
such	O
as	O
thyroid	B-DISEASE
disorders	I-DISEASE
,	O
hepatitis	B-DISEASE
,	O
lupus	B-DISEASE
.	O
	
Research	O
published	O
in	O
the	O
Indian	O
Journal	O
of	O
Dermatology	O
says	O
that	O
15â€“20	O
%	O
of	O
people	O
worldwide	O
experience	O
hives	O
during	O
their	O
lifetime	O
.	O
	
The	O
condition	O
is	O
more	O
common	O
in	O
women	O
and	O
children	O
than	O
men	O
.	O
	
However	O
,	O
hives	O
are	O
relatively	O
easy	O
to	O
treat	O
.	O
	
Some	O
ways	O
that	O
have	O
proven	O
effective	O
are	O
taking	O
antihistamines	O
,	O
lotions	O
containing	O
calamine	B-CHEMICAL
,	O
and	O
anti	O
-	O
inflammatory	O
drugs	O
.	O
	
As	O
for	O
treatment	O
at	O
home	O
,	O
you	O
can	O
apply	O
cold	O
compresses	O
to	O
the	O
area	O
that	O
has	O
hives	O
to	O
reduce	O
itching	B-DISEASE
complaints	O
.	O
	
Before	O
doing	O
this	O
,	O
make	O
sure	O
the	O
hives	O
you	O
experience	O
are	O
not	O
caused	O
by	O
a	O
cold	B-DISEASE
allergy	I-DISEASE
.	O
	
If	O
hives	O
are	O
caused	O
by	O
cold	B-DISEASE
allergies	I-DISEASE
,	O
the	O
use	O
of	O
cold	O
compresses	O
should	O
not	O
be	O
done	O
.	O
	
In	O
addition	O
,	O
avoid	O
products	O
that	O
are	O
irritating	O
and	O
can	O
cause	O
allergic	B-DISEASE
reactions	I-DISEASE
,	O
such	O
as	O
products	O
that	O
contain	O
fragrances	O
(	O
soap	O
,	O
moisturizer	O
,	O
or	O
body	O
lotion	O
)	O
,	O
and	O
avoid	O
basking	O
in	O
the	O
hot	O
sun	O
.	O
	
As	O
much	O
as	O
possible	O
avoid	O
the	O
use	O
of	O
wool	O
-	O
based	O
clothing	O
.	O
	
Better	O
to	O
use	O
clothes	O
that	O
absorb	O
sweat	O
well	O
,	O
loose	O
,	O
and	O
feel	O
comfortable	O
on	O
the	O
body	O
.	O
	
You	O
are	O
strongly	O
advised	O
to	O
visit	O
a	O
doctor	O
immediately	O
if	O
you	O
experience	O
the	O
following	O
signs	O
or	O
symptoms	O
of	O
hives	O
:	O
Hives	O
last	O
a	O
few	O
days	O
and	O
don	O
	
t	O
get	O
better	O
Symptoms	O
of	O
hives	O
get	O
worse	O
over	O
time	O
The	O
rash	B-DISEASE
appears	O
with	O
pain	B-DISEASE
or	O
leaves	O
bruising	O
Symptoms	O
really	O
interfere	O
with	O
daily	O
activities	O
Accompanied	O
by	O
spinning	O
dizziness	B-DISEASE
Swollen	O
throat	O
or	O
face	O
Hard	O
to	O
breathe	O
A	O
feeling	O
of	O
pressure	O
in	O
the	O
chest	O
area	O
.	O
	
Because	O
chronic	B-DISEASE
hives	I-DISEASE
are	O
rarely	O
caused	O
by	O
an	O
allergic	B-DISEASE
reaction	O
,	O
allergy	B-DISEASE
testing	O
is	O
rarely	O
done	O
.	O
	
However	O
,	O
you	O
may	O
have	O
to	O
undergo	O
the	O
tests	O
below	O
to	O
determine	O
the	O
underlying	O
condition	O
for	O
chronic	B-DISEASE
hives	I-DISEASE
:	O
Complete	O
a	O
blood	O
test	O
,	O
to	O
see	O
if	O
you	O
have	O
anemia	B-DISEASE
or	O
not	O
.	O
	
Stool	O
sampling	O
to	O
determine	O
if	O
there	O
is	O
an	O
infection	O
in	O
the	O
intestine	O
.	O
	
Liver	O
function	O
tests	O
and	O
thyroid	O
function	O
tests	O
.	O
	
Counting	O
the	O
level	O
of	O
antibodies	O
in	O
the	O
blood	O
.	O
	
ESR	O
test	O
to	O
identify	O
problems	O
with	O
the	O
immune	O
system	O
.	O
	
We	O
recommend	O
that	O
you	O
do	O
a	O
further	O
consultation	O
with	O
a	O
doctor	O
so	O
that	O
a	O
thorough	O
examination	O
can	O
be	O
carried	O
out	O
so	O
that	O
the	O
treatment	O
is	O
more	O
optimal	O
.	O
	
Thus	O
the	O
information	O
that	O
we	O
can	O
convey	O
,	O
may	O
be	O
useful	O
.	O
Body	O
red	O
spots	O
Female	O
,	O
49	O
years	O
old	O
.	O
	
Good	O
afternoon	O
doc	O
,	O
I	O
want	O
to	O
ask	O
you	O
,	O
so	O
on	O
the	O
abdomen	O
and	O
chest	O
there	O
are	O
red	O
spots	O
but	O
they	O
don	O
	
t	O
itch	B-DISEASE
,	O
at	O
first	O
it	O
wasn	O
	
t	O
too	O
much	O
,	O
but	O
tomorrow	O
there	O
is	O
a	O
lot	O
of	O
them	O
,	O
what	O
	
s	O
that	O
because	O
,	O
doc	O
?	O
	
Thank	O
you	O
for	O
asking	O
about	O
red	O
spots	O
through	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Red	O
spots	O
on	O
the	O
body	O
can	O
indeed	O
be	O
a	O
skin	B-DISEASE
disorder	I-DISEASE
that	O
can	O
occur	O
due	O
to	O
allergies	B-DISEASE
or	O
due	O
to	O
infection	O
(	O
eg	O
viruses	O
)	O
.	O
	
If	O
it	O
is	O
due	O
to	O
allergies	B-DISEASE
or	O
due	O
to	O
certain	O
body	O
conditions	O
,	O
it	O
can	O
