yang	O	
menyebabkan	O	
alergi	B-DISEASE	
tersebut	O	
mengenai	O	
orang	O	
bersangkutan	O	
.	O	
		
Yang	O	
perlu	O	
Anda	O	
ketahui	O	
adalah	O	
penyebab	O	
munculnya	O	
keluhan	O	
ini	O	
,	O	
kapan	O	
saja	O	
muncul	O	
,	O	
sehingga	O	
dapat	O	
dihindari	O	
dan	O	
dicegah	O	
.	O	
		
Apakah	O	
karena	O	
obat	O	
atau	O	
hal	O	
-	O	
hal	O	
atau	O	
benda	O	
-	O	
benda	O	
tertentu	O	
.	O	
		
Kelainan	B-DISEASE	
kulit	I-DISEASE	
akan	O	
lebih	O	
baik	O	
jika	O	
didiagnosis	O	
melalui	O	
pemeriksaan	O	
langsung	O	
karena	O	
sulit	O	
bagi	O	
kami	O	
untuk	O	
menentukan	O	
diagnosis	O	
dengan	O	
informasi	O	
yang	O	
terbatas	O	
.	O	
Kami	O	
sarankan	O	
Anda	O	
mengunjungi	O	
dokter	O	
saat	O	
keluhan	O	
bercak	O	
merah	O	
terjadi	O	
agar	O	
dapat	O	
dilakukan	O	
pemeriksaan	O	
fisik	O	
langsung	O	
saat	O	
terjadi	O	
gejala	O	
.	O	
		
Dengan	O	
demikian	O	
,	O	
anda	O	
bisa	O	
mendapatkan	O	
penanganan	O	
yang	O	
optimal	O	
.	O	
		
Berikut	O	
kami	O	
sertakan	O	
artikel	O	
lain	O	
sebagai	O	
bahan	O	
lain	O	
bacaan	O	
Anda	O	
.	O	
		
Baca	O	
Juga	O	
Jangan	O	
Lakukan	O	
5	O	
Hal	O	
Ini	O	
pada	O	
Kulit	O	
Anda	O	
Kulit	O	
Sehat	O	
Cerminan	O	
Tubuh	O	
Sehat	O	
Terima	O	
kasih	O	
,	O	
semoga	O	
bermanfaat	O	
.	O	
Bagaimana	O	
Mengatasi	O	
selangkangan	O	
Gatal	B-DISEASE	
dan	O	
Menghitam	O	
?	O	
		
Pria	O	
,	O	
17	O	
tahun	O	
.	O	
		
Saya	O	
mau	O	
tanya	O	
cara	O	
mengobati	O	
dan	O	
mengatasi	O	
selangkangan	O	
gatal	B-DISEASE	
dan	O	
menghitam	O	
Selamat	O	
malam	O	
,	O	
Perkenalkan	O	
,	O	
saya	O	
dr	O	
.	O	
Dejandra	O	
Rasnaya	O	
.	O	
		
Saya	O	
mengerti	O	
kekhawatiran	O	
dan	O	
keluhan	O	
yang	O	
anda	O	
rasakan	O	
.	O	
		
Kemungkinan	O	
penyebabnya	O	
adalah	O	
infeksi	B-DISEASE	
jamur	I-DISEASE	
kulit	I-DISEASE	
.	O	
		
Penyakit	O	
jamur	O	
yang	O	
mengenai	O	
daerah	O	
selangkangan	O	
disebabkan	O	
oleh	O	
jamur	O	
dermatofita	O	
atau	O	
candida	O	
,	O	
dalam	O	
dunia	O	
kedokteran	O	
disebut	O	
sebagai	O	
tinea	B-DISEASE	
kruris	I-DISEASE	
.	O	
		
Selangkangan	O	
merupakan	O	
tempat	O	
di	O	
mana	O	
jamur	O	
berkembang	O	
biak	O	
dengan	O	
cepat	O	
karena	O	
lembap	O	
dan	O	
hangat	O	
.	O	
		
Penderita	O	
diabetes	B-DISEASE	
dan	O	
obesitas	B-DISEASE	
memiliki	O	
risiko	O	
lebih	O	
tinggi	O	
untuk	O	
mengalami	O	
gatal	B-DISEASE	
pada	O	
selangkangan	O	
akibat	O	
infeksi	B-DISEASE	
jamur	I-DISEASE	
.	O	
		
Infeksi	B-DISEASE	
jamur	I-DISEASE	
biasanya	O	
mengenai	O	
daerah	O	
selangkangan	O	
atau	O	
sisi	O	
paha	O	
atas	O	
bagian	O	
dalam	O	
,	O	
dapat	O	
terjadi	O	
di	O	
kedua	O	
paha	O	
atau	O	
di	O	
salah	O	
satu	O	
paha	O	
saja	O	
.	O	
		
Keluhan	O	
utama	O	
adalah	O	
rasa	O	
gatal	B-DISEASE	
yang	O	
dapat	O	
hebat	O	
.	O	
		
Ruam	B-DISEASE	
berbatas	O	
tegas	O	
,	O	
tepi	O	
meninggi	O	
yang	O	
dapat	O	
berupa	O	
bintil	O	
-	O	
bintil	O	
kemerahan	O	
atau	O	
lenting	O	
-	O	
lenting	O	
kemerahan	O	
,	O	
atau	O	
kadang	O	
terlihat	O	
lenting	O	
-	O	
lenting	O	
yang	O	
berisi	O	
nanah	O	
.	O	
		
Bagian	O	
tengah	O	
menyembuh	O	
berupa	O	
daerah	O	
coklat	O	
kehitaman	O	
bersisik	O	
.	O	
		
Garukan	O	
terus	O	
-	O	
menerus	O	
dapat	O	
menimbulkan	O	
gambaran	O	
penebalan	B-DISEASE	
kulit	I-DISEASE	
.	O	
		
Untuk	O	
mengatasinya	O	
,	O	
diperlukan	O	
konsumsi	O	
antijamur	O	
dan	O	
juga	O	
obat	O	
oles	O	
antijamur	O	
.	O	
		
Pengobatannya	O	
cukup	O	
lama	O	
,	O	
untuk	O	
infeksi	B-DISEASE	
jamur	I-DISEASE	
biasanya	O	
membutuhkan	O	
waktu	O	
2	O	
-	O	
4	O	
minggu	O	
.	O	
		
Sebelum	O	
memulai	O	
pengobatan	O	
,	O	
Anda	O	
perlu	O	
berkonsultasi	O	
terlebih	O	
dulu	O	
dengan	O	
dokter	O	
spesialis	O	
kulit	O	
dan	O	
kelamin	O	
.	O	
		
Pemeriksaan	O	
langsung	O	
perlu	O	
dilakukan	O	
agar	O	
didapatkan	O	
diagnosis	O	
yang	O	
tepat	O	
serta	O	
penanganan	O	
yang	O	
optimal	O	
.	O	
		
Diagnosis	O	
yang	O	
hanya	O	
berdasarkan	O	
cerita	O	
tanpa	O	
dilihat	O	
langsung	O	
(	O	
terutama	O	
untuk	O	
kelainan	B-DISEASE	
kulit	I-DISEASE	
)	O	
sangat	O	
berisiko	O	
menjadi	O	
diagnosis	O	
yang	O	
tidak	O	
tepat	O	
.	O	
		
Berikut	O	
adalah	O	
beberapa	O	
tips	O	
untuk	O	
menjaga	O	
kebersihan	O	
daerah	O	
selangkangan	O	
:	O	
-	O	
Mandi	O	
minimal	O	
2	O	
kali	O	
sehari	O	
,	O	
dan	O	
mengganti	O	
pakaian	O	
dalam	O	
bila	O	
sudah	O	
lembab	O	
-	O	
Infeksi	B-DISEASE	
jamur	I-DISEASE	
ini	O	
juga	O	
dapat	O	
menyebar	O	
ke	O	
bagian	O	
kulit	O	
lainnya	O	
bila	O	
Anda	O	
menggaruk	O	
bagian	O	
yang	O	
terinfeksi	O	
dan	O	
kemudian	O	
menyentuh	O	
bagaian	O	
tubuh	O	
lainnya	O	
sebelum	O	
mencuci	O	
tangan	O	
.	O	
		
Untuk	O	
itu	O	
pastikan	O	
untuk	O	
mencuci	O	
tangan	O	
setelah	O	
menggaruk	O	
dan	O	
mencuci	O	
dengan	O	
bersih	O	
setiap	O	
pakaian	O	
(	O	
tidak	O	
dipakai	O	
ulang	O	
beberapa	O	
kali	O	
)	O	
untuk	O	
menghindari	O	
penularan	O	
dan	O	
penyebaran	O	
dan	O	
kekambuhan	O	
kembali	O	
Terima	O	
kasih	O	
sudah	O	
berkonsultasi	O	
di	O	
fitur	O	
Tanya	O	
Dokter	O	
.	O	
		
Jangan	O	
ragu	O	
untuk	O	
kembali	O	
berkonsultasi	O	
jika	O	
masih	O	
ada	O	
keluhan	O	
lainnya	O	
,	O	
ya	O	
.	O	
		
Anda	O	
dapat	O	
juga	O	
berkonsultasi	O	
melalui	O	
aplikasi	O	
Klikdokter	O	
kapan	O	
pun	O	
dan	O	
di	O	
mana	O	
pun	O	
dengan	O	
men	O	
-	O	
download	O	
aplikasi	O	
Klikdokter	O	
melalui	O	
PlayStore	O	
/	O	
Android	O	
:	O	
dan	O	
untuk	O	
App	O	
Store	O	
kapan	O	
pun	O	
dan	O	
di	O	
mana	O	
pun	O	
dengan	O	
respon	O	
cepat	O	
melalui	O	
fitur	O	
Livechat	O	
24	O	
Jam	O	
.	O	
\	O	
Lebam	O	
Tiba	O	
-	O	
Tiba	O	
Wanita	O	
,	O	
19	O	
tahun	O	
.	O	
		
dok	O	
kenapa	O	
tiba	O	
tiba	O	
ada	O	
bekas	O	
membiru	O	
(	O	
lebam	O	
)	O	
padahal	O	
tidak	O	
terbentur	O	
atau	O	
kenapa	O	
kenpa	O	
?	O	
		
Terima	O	
kasih	O	
telah	O	
menggunakan	O	
layanan	O	
e	O	
-	O	
konsultasi	O	
Tanya	O	
Dokter	O	
di	O	
KlikDokter	O	
.	O	
com	O	
.	O	
		
Apakah	O	
Anda	O	
memang	O	
mudah	O	
berdarah	O	
dari	O	
dahulu	O	
atau	O	
baru	O	
akhir	O	
-	O	
akhir	O	
ini	O	
saja	O	
?	O	
		
Adakah	O	
riwayat	O	
mudah	O	
memar	O	
tanpa	O	
diketahui	O	
sebabnya	O	
di	O	
tubuh	O	
Anda	O	
?	O	
		
Apakah	O	
ada	O	
keluarga	O	
Anda	O	
yang	O	
mengalami	O	
hal	O	
seperti	O	
ini	O	
juga	O	
?	O	
		
Mudah	O	
berdarah	O	
atau	O	
mudah	O	
memar	O	
menandakan	O	
adanya	O	
gangguan	O	
pada	O	
trombosit	O	
atau	O	
pada	O	
faktor	O	
koagulasi	O	
.	O	
		
Sering	O	
berdarah	O	
atau	O	
sering	O	
luka	O	
memar	O	
dapat	O	
merupakan	O	
gejala	O	
dari	O	
penyakit	O	
ITP	B-DISEASE	
(	O	
Idiopathic	B-DISEASE	
Thrombocytopenic	I-DISEASE	
Purpura	I-DISEASE	
)	O	
,	O	
hemofilia	B-DISEASE	
,	O	
penyakit	B-DISEASE	
hati	I-DISEASE	
kronik	I-DISEASE	
,	O	
dan	O	
gangguan	B-DISEASE	
trombosit	I-DISEASE	
lainnya	O	
.	O	
		
Sebaiknya	O	
Anda	O	
berkonsultasi	O	
ke	O	
dokter	O	
spesialis	O	
penyakit	O	
dalam	O	
untuk	O	
diperiksakan	O	
laboratorium	O	
demi	O	
mencari	O	
penyebab	O	
dari	O	
keluhan	O	
Anda	O	
ini	O	
.	O	
		
Pengobatan	O	
akan	O	
disesuaikan	O	
dengan	O	
penyebabnya	O	
.	O	
		
Namun	O	
sayang	O	
sekali	O	
kami	O	
tidak	O	
dapat	O	
memastikan	O	
penyebab	O	
dari	O	
keluhan	O	
yang	O	
Anda	O	
alami	O	
,	O	
karena	O	
untuk	O	
hal	O	
tersebut	O	
dibutuhkan	O	
anamnesis	O	
,	O	
pemeriksaan	O	
fisik	O	
,	O	
serta	O	
pemeriksaan	O	
penunjang	O	
yang	O	
tepat	O	
.	O	
		
Demikian	O	
informasi	O	
ini	O	
kami	O	
sampaikan	O	
,	O	
semoga	O	
bermanfaat	O	
.	O	
Seputar	O	
Jerawat	B-DISEASE	
Wanita	O	
,	O	
22	O	
tahun	O	
.	O	
		
saya	O	
menggunakan	O	
obat	O	
jerawat	B-DISEASE	
scarlett	O	
yg	O	
cream	O	
namun	O	
langsung	O	
jerawat	B-DISEASE	
pasir	O	
,	O	
saya	O	
mencari	O	
digoogle	O	
kemungkinan	O	
.	O	
		
namun	O	
kalau	O	
begitu	O	
saya	O	
harus	O	
bagaimana	O	
?	O	
stop	O	
atau	O	
lanjut	O	
pemakaian	O	
nya	O	
?	O	
		
Terima	O	
kasih	O	
telah	O	
mengajukan	O	
pertanyaan	O	
melalui	O	
Klikdokter	O	
.	O	
com	O	
Kami	O	
mengerti	O	
kekhawatiran	O	
yang	O	
Anda	O	
rasakan	O	
,	O	
apabila	O	
muncul	O	
jerawat	B-DISEASE	
setelah	O	
menggunakan	O	
cream	O	
tersebut	O	
sebaiknya	O	
di	O	
stop	O	
ya	O	
.	O	
		
Untuk	O	
mengatasi	O	
jerawat	B-DISEASE	
sebainya	O	
tidak	O	
menggunakan	O	
cream	O	
yang	O	
dijual	O	
bebas	O	
atau	O	
melalui	O	
e	O	
-	O	
commerce	O	
.	O	
		
Penggunaan	O	
obat	O	
harus	O	
disesuaikan	O	
dengan	O	
kondisi	B-DISEASE	
jerawat	I-DISEASE	
Anda	O	
saat	O	
ini	O	
.	O	
		
Selain	O	
itu	O	
Anda	O	
juga	O	
sudah	O	
harus	O	
menghindari	O	
makanan	O	
berlemak	O	
,	O	
pedas	O	
,	O	
kacang	O	
-	O	
kacangan	O	
.	O	
		
Agar	O	
hasil	O	
optimal	O	
sebaiknya	O	
Anda	O	
memeriksakan	O	
langsung	O	
kondisi	B-DISEASE	
jerawat	I-DISEASE	
Anda	O	
di	O	
dokter	O	
agar	O	
dapat	O	
diberikan	O	
penanganan	O	
yang	O	
sesuai	O	
dengan	O	
jenis	O	
jerawat	B-DISEASE	
Anda	O	
.	O	
		
Demikian	O	
informasi	O	
yang	O	
dapat	O	
kami	O	
sampaikan	O	
,	O	
semoga	O	
bermanfaat	O	
.	O	
Bekas	O	
Gigitan	O	
Serangga	O	
Pria	O	
,	O	
15	O	
tahun	O	
.	O	
		
Dok	O	
saya	O	
mau	O	
nanya	O	
,	O	
tadi	O	
siang	O	
pas	O	
saya	O	
main	O	
tiba	O	
tiba	O	
kegigit	O	
lalat	O	
besar	O	
dok	O	
,	O	
itu	O	
gimana	O	
ya	O	
dok	O	
?	O	
		
Terima	O	
kasih	O	
telah	O	
mengajukan	O	
pertanyaan	O	
melalui	O	
Klikdokter	O	
Kami	O	
mengerti	O	
kekhawatiran	O	
yang	O	
Anda	O	
rasakan	O	
saat	O	
ini	O	
,	O	
apakah	O	
ada	O	
luka	O	
bekas	O	
gigitan	O	
?	O	
		
ada	O	
kemerahan	O	
?	O	
		
selama	O	
tidak	O	
ada	O	
kemerahan	O	
dan	O	
bengkak	B-DISEASE	
Anda	O	
tidak	O	
perlu	O	
khawatir	O	
.	O	
		
Penanganan	O	
awal	O	
,	O	
langsung	O	
cuci	O	
area	O	
yang	O	
tergigit	O	
dengan	O	
air	O	
mengalir	O	
serta	O	
sabun	O	
.	O	
		
Keringkan	O	
secara	O	
perlahan	O	
dengan	O	
handuk	O	
bersih	O	
.	O	
		
Kompres	O	
bagian	O	
yang	O	
bengkak	B-DISEASE	
,	O	
kemerahan	O	
,	O	
dan	O	
gatal	B-DISEASE	
dengan	O	
kompres	O	
dingin	O	
selama	O	
20	O	
menit	O	
.	O	
		
Tujuannya	O	
adalah	O	
untuk	O	
meredakan	O	
bengkak	B-DISEASE	
.	O	
		
Langkah	O	
ini	O	
bisa	O	
dilakukan	O	
berulang	O	
kali	O	
,	O	
dengan	O	
jeda	O	
20	O	
menit	O	
.	O	
		
Efek	O	
gatal	B-DISEASE	
pasca	O	
digigit	O	
serangga	O	
bisa	O	
diredakan	O	
juga	O	
dengan	O	
losion	O	
kalamin	B-CHEMICAL	
.	O	
		
Krim	O	
hidrokortison	B-CHEMICAL	
juga	O	
bisa	O	
dimanfaatkan	O	
.	O	
		
Apabila	O	
tidak	O	
berkurang	O	
Anda	O	
dapat	O	
konsultasi	O	
lanjut	O	
ke	O	
dokter	O	
.	O	
		
Demikian	O	
informasi	O	
yang	O	
dapat	O	
kami	O	
sampaikan	O	
,	O	
semoga	O	
bermanfaat	O	
.	O	
Penanganan	O	
Luka	O	
Koreng	O	
Pria	O	
,	O	
21	O	
tahun	O	
.	O	
		
dok	O	
tangan	O	
kulit	O	
saya	O	
gatal	B-DISEASE	
di	O	
garuk	O	
menjadi	O	
luka	O	
koreng	O	
gimana	O	
cara	O	
menyembuhkan	O	
dengan	O	
cara	O	
alami	O	
Terima	O	
kasih	O	
telah	O	
bertanya	O	
seputar	O	
penanganan	O	
luka	O	
koreng	O	
melalui	O	
fitur	O	
Tanya	O	
Dokter	O	
.	O	
		
Penyakit	B-DISEASE	
kulit	I-DISEASE	
paling	O	
baik	O	
untuk	O	
didiagnosis	O	
berdasarkan	O	
pemeriksaan	O	
langsung	O	
karena	O	
begitu	O	
banyak	O	
penyakit	B-DISEASE	
kulit	I-DISEASE	
yang	O	
dapat	O	
menunjukkan	O	
gambaran	O	
serupa	O	
.	O	
		
Selain	O	
itu	O	
,	O	
Anda	O	
juga	O	
tidak	O	
menyebutkan	O	
di	O	
mana	O	
lokasi	O	
,	O	
jumlah	O	
dan	O	
sejak	O	
kapan	O	
terjadi	O	
.	O	
		
Untuk	O	
saat	O	
ini	O	
,	O	
kami	O	
hanya	O	
dapat	O	
mengatakan	O	
terdapatnya	O	
kemungkinan	O	
``	O	
prurigo	B-DISEASE	
``	O	
sebagai	O	
diagnosis	O	
keluhan	O	
kulit	O	
yang	O	
Anda	O	
alami	O	
.	O	
		
Keadaan	O	
ini	O	
dapat	O	
dialami	O	
setiap	O	
orang	O	
dalam	O	
segala	O	
usia	O	
,	O	
namun	O	
paling	O	
sering	O	
ditemukan	O	
pada	O	
kisaran	O	
usia	O	
20	O	
-	O	
60	O	
tahun	O	
.	O	
		
Penyebabnya	O	
tidak	O	
diketahui	O	
,	O	
namun	O	
terdapat	O	
beberapa	O	
faktor	O	
yang	O	
diduga	O	
berpengaruh	O	
antara	O	
lain	O	
:	O	
Faktor	O	
eksternal	O	
:	O	
gigitan	O	
serangga	O	
,	O	
kontak	O	
dengan	O	
pemicu	O	
alergi	B-DISEASE	
(	O	
alergen	O	
)	O	
,	O	
faktor	O	
fisik	O	
seperti	O	
panas	O	
,	O	
dingin	O	
,	O	
cahaya	O	
.	O	
		
Faktor	O	
internal	O	
:	O	
stres	O	
emosional	O	
dan	O	
faktor	O	
psikologis	O	
lain	O	
Faktor	B-GENETIC	
hormon	I-GENETIC	
/	O	
endokrin	B-GENETIC	
Alergi	B-DISEASE	
makanan	I-DISEASE	
dan	I-DISEASE	
obat	I-DISEASE	
Infeksi	O	
:	O	
tonsilitis	B-DISEASE	
dan	O	
sinusitis	B-DISEASE	
kronik	I-DISEASE	
Anemia	B-DISEASE	
kekurangan	O	
zat	O	
besi	B-CHEMICAL	
,	O	
danHingga	O	
80	O	
%	O	
penderita	O	
prurigo	B-DISEASE	
memiliki	O	
riwayat	O	
keluarga	O	
dengan	O	
dermatitis	B-DISEASE	
atopik	I-DISEASE	
,	O	
asma	B-DISEASE	
ataupun	O	
alergi	B-DISEASE	
.	O	
Karena	O	
penyebabnya	O	
belum	O	
diketahui	O	
,	O	
maka	O	
pengobatan	O	
hanya	O	
ditujukan	O	
untuk	O	
mengatasi	O	
keluhan	O	
-	O	
keluhan	O	
yang	O	
ada	O	
dan	O	
menghindari	O	
hal	O	
-	O	
hal	O	
tersebut	O	
di	O	
atas	O	
yang	O	
berkaitan	O	
dengan	O	
timbulnya	O	
prurigo	B-DISEASE	
.	O	
		
Pengobatan	O	
yang	O	
sering	O	
diberikan	O	
adalah	O	
steroid	B-CHEMICAL	
baik	O	
secara	O	
topikal	O	
(	O	
oles	O	
)	O	
maupun	O	
injeksi	O	
pada	O	
lesi	O	
,	O	
antihistamin	O	
(	O	
mengurangi	O	
gatal	B-DISEASE	
)	O	
,	O	
bahkan	O	
penggunaan	O	
obat	O	
antidepresi	O	
.	O	
		
Yang	O	
dapat	O	
Anda	O	
sementara	O	
ini	O	
adalah	O	
:	O	
Pilih	O	
sabun	O	
mandi	O	
yang	O	
mengandung	O	
banyak	O	
moisturizer	O	
dengan	O	
sedikit	O	
busa	O	
Gunakan	O	
pelembab	O	
bila	O	
perlu	O	
Hindari	O	
penggunaan	O	
sabun	O	
mandi	O	
yang	O	
mengandung	O	
antiseptik	O	
karena	O	
akan	O	
membuat	O	
kulit	O	
semakin	O	
kering	O	
Jagalah	O	
daerah	O	
yang	O	
gatal	B-DISEASE	
dari	O	
garukan	O	
atau	O	
gesekan	O	
Biasakan	O	
untuk	O	
menggunakan	O	
pakaian	O	
yang	O	
dapat	O	
menutupi	O	
lengan	O	
dan	O	
tungkainya	O	
Anda	O	
tidak	O	
perlu	O	
khawatir	O	
,	O	
karena	O	
bekas	O	
luka	O	
umumnya	O	
akan	O	
menghilang	O	
secara	O	
perlahan	O	
.	O	
		
Pengolesan	O	
steroid	B-CHEMICAL	
tertentu	O	
sebanyak	O	
satu	O	
kali	O	
pada	O	
malam	O	
hari	O	
dapat	O	
membantu	O	
menghilangkan	O	
bekas	O	
luka	O	
.	O	
		
Namun	O	
yang	O	
terpenting	O	
adalah	O	
menjaga	O	
kesehatan	O	
kulit	O	
Anda	O	
agar	O	
tidak	O	
timbul	O	
prurigo	B-DISEASE	
kembali	O	
,	O	
antara	O	
lain	O	
dengan	O	
memerhatikan	O	
faktor	O	
-	O	
faktor	O	
di	O	
atas	O	
yang	O	
diduga	O	
berpengaruh	O	
.	O	
		
Berikut	O	
kami	O	
sertakan	O	
artikel	O	
lain	O	
sebagai	O	
bahan	O	
bacaan	O	
lain	O	
Anda	O	
.	O	
		
Baca	O	
Juga	O	
Cara	O	
Alami	O	
Menyembuhkan	O	
Luka	O	
dengan	O	
Cepat	O	
Ketahui	O	
Penyebab	O	
Luka	O	
Sulit	O	
Sembuh	O	
Terima	O	
kasih	O	
,	O	
semoga	O	
bermanfaat	O	
.	O	
Seputar	O	
Tes	O	
Alergi	B-DISEASE	
Wanita	O	
,	O	
20	O	
tahun	O	
.	O	
		
Dok	O	
saya	O	
mau	O	
tanya	O	
,	O	
kebetulan	O	
sejak	O	
2016	O	
sempet	O	
cobain	O	
pakai	O	
salah	O	
satu	O	
merk	O	
lipstip	O	
yang	O	
cukup	O	
terkenal	O	
dan	O	
mungkin	O	
dari	O	
situ	O	
jadi	O	
awal	O	
kalo	O	
saya	O	
makan	O	
mie	O	
ngerasa	O	
gatel	O	
â€	O	
bibir	O	
bengkak	B-DISEASE	
ada	O	
bentol	O	
â€	O	
bahkan	O	
sampe	O	
ngerasa	O	
bibirnya	B-DISEASE	
kaku	I-DISEASE	
dan	O	
sesek	O	
napas	O	
,	O	
sempet	O	
konsul	O	
juga	O	
dengan	O	
salah	O	
satu	O	
dokter	O	
di	O	
daerah	O	
jakarta	O	
dan	O	
beliau	O	
bilang	O	
kemungkinan	O	
saya	O	
alergi	B-DISEASE	
sm	O	
mie	O	
,	O	
dari	O	
situ	O	
setiap	O	
saya	O	
makan	O	
mie	O	
pasti	O	
timbul	O	
gejala	O	
yang	O	
sama	O	
dan	O	
baru	O	
bisa	O	
reda	O	
beberapa	O	
hari	O	
terutama	O	
bengkak	B-DISEASE	
dan	O	
kaku	O	
dibibir	O	
bisa	O	
beberapa	O	
minggu	O	
,	O	
jadi	O	
udh	O	
hampir	O	
4	O	
thn	O	
ini	O	
saya	O	
ngga	O	
pernah	O	
makan	O	
mie	O	
,	O	
cuma	O	
saya	O	
msh	O	
bingung	O	
kandungan	O	
apa	O	
dari	O	
mie	O	
yang	O	
sebenernya	O	
membuat	O	
saya	O	
akhirnya	O	
timbul	O	
gejala	O	
â€	O	
tersebut	O	
.	O	
.	O	
tolong	O	
penjelasannya	O	
dok	O	
,	O	
terimakasih	O	
Terima	O	
kasih	O	
telah	O	
mengajukan	O	
pertanyaan	O	
melalui	O	
Klikdokter	O	
Kami	O	
mengerti	O	
kekhawatiran	O	
yang	O	
Anda	O	
rasakan	O	
saat	O	
ini	O	
,	O	
untuk	O	
mengetahui	O	
faktor	O	
pemicu	O	
alergi	B-DISEASE	
Anda	O	
sebaiknya	O	
melalukan	O	
tes	O	
alergi	B-DISEASE	
.	O	
		
Tes	O	
alergi	B-DISEASE	
dapat	O	
membantu	O	
Anda	O	
menentukan	O	
penyebab	O	
alergi	B-DISEASE	
.	O	
		
Tetapi	O	
tes	O	
ini	O	
baru	O	
dapat	O	
digunakan	O	
bila	O	
telah	O	
dilakukan	O	
wawancara	O	
yang	O	
teliti	O	
mengenai	O	
timbulnya	O	
alergi	B-DISEASE	
pada	O	
anak	O	
Anda	O	
.	O	
		
Tes	O	
tusuk	O	
kulit	O	
(	O	
Skin	O	
Prick	O	
Test	O	
)	O	
Gunanya	O	
:	O	
memeriksa	O	
alergi	B-DISEASE	
terhadap	O	
alergen	O	
yang	O	
dihirup	O	
(	O	
debu	O	
,	O	
tungau	O	
,	O	
serbuk	O	
bunga	O	
)	O	
dan	O	
alergen	O	
makanan	O	
(	O	
susu	O	
,	O	
udang	O	
,	O	
kepiting	O	
)	O	
,	O	
hingga	O	
33	O	
jenis	O	
alergen	O	
atau	O	
lebih	O	
.	O	
		
Prosedur	O	
:	O	
Untuk	O	
menjalani	O	
tes	O	
ini	O	
,	O	
usia	O	
anak	O	
minimal	O	
3	O	
tahun	O	
dan	O	
dalam	O	
keadaan	O	
sehat	O	
serta	O	
ia	O	
tidak	O	
baru	O	
meminum	O	
obat	O	
yang	O	
mengandung	O	
antihistamin	O	
(	O	
anti	O	
-	O	
alergi	B-DISEASE	
)	O	
dalam	O	
3â€“7	O	
hari	O	
(	O	
tergantung	O	
jenis	O	
obatnya	O	
)	O	
.	O	
Tes	O	
dilakukan	O	
di	O	
kulit	O	
lengan	O	
bawah	O	
sisi	O	
dalam	O	
.	O	
		
Kulit	O	
diberi	O	
alat	O	
khusus	O	
disebut	O	
ekstrak	O	
alergen	O	
yang	O	
diletakkan	O	
di	O	
atas	O	
kulit	O	
dengan	O	
cara	O	
diteteskan	O	
.	O	
Ekstrak	O	
alergen	O	
berupa	O	
bahan	O	
-	O	
bahan	O	
alami	O	
,	O	
misalnya	O	
berbagai	O	
jenis	O	
makanan	O	
,	O	
bahkan	O	
tepung	O	
sari	O	
.	O	
Tidak	O	
menggunakan	O	
jarum	O	
suntik	O	
biasa	O	
tetapi	O	
menggunakan	O	
jarum	O	
khusus	O	
,	O	
sehingga	O	
tidak	O	
mengeluarkan	O	
darah	O	
atau	O	
luka	O	
,	O	
serta	O	
tidak	O	
menyakitkan	O	
.	O	
Hasil	O	
tes	O	
diketahui	O	
dalam	O	
15	O	
menit	O	
.	O	
Bila	O	
positif	O	
alergi	B-DISEASE	
terhadap	O	
alergen	O	
tertentu	O	
,	O	
akan	O	
timbul	O	
bentol	O	
merah	O	
yang	O	
gatal	B-DISEASE	
di	O	
kulit	O	
.	O	
Tes	O	
ini	O	
harus	O	
dilakukan	O	
oleh	O	
dokter	O	
yang	O	
betul	O	
-	O	
betul	O	
ahli	O	
di	O	
bidang	O	
alergi	B-DISEASE	
-	O	
imunologi	O	
karena	O	
tehnik	O	
dan	O	
interpretasi	O	
(	O	
membaca	O	
hasil	O	
tes	O	
)	O	
lebih	O	
sulit	O	
dibanding	O	
tes	O	
lain	O	
.	O	
		
Demikian	O	
informasi	O	
yang	O	
dapat	O	
kami	O	
sampaikan	O	
,	O	
semoga	O	
bermanfaat	O	
.	O	
Menghilangkan	O	
Bekas	O	
Cacar	B-DISEASE	
Air	I-DISEASE	
Wanita	O	
,	O	
18	O	
tahun	O	
.	O	
		
Selamat	O	
malam	O	
dok	O	
,	O	
Mau	O	
tanya	O	
saya	O	
habis	O	
terkena	O	
cacar	B-DISEASE	
dan	O	
sudah	O	
sembuh	O	
tetapi	O	
masih	O	
ada	O	
bekas	O	
cacar	B-DISEASE	
yang	O	
tersisa	O	
,	O	
apakah	O	
ada	O	
obat	O	
atau	O	
salep	O	
untuk	O	
menghilangkan	O	
bekas	O	
cacar	B-DISEASE	
yang	O	
tersisa	O	
dok	O	
?	O	
		
Terima	O	
kasih	O	
Terima	O	
kasih	O	
telah	O	
mengajukan	O	
pertanyaan	O	
melalui	O	
Klikdokter	O	
Ada	O	
beberapa	O	
tindakan	O	
medis	O	
yang	O	
bisa	O	
dilakukan	O	
untuk	O	
menghilangkan	O	
bekas	O	
cacar	B-DISEASE	
air	I-DISEASE	
yang	O	
bisa	O	
Anda	O	
pilih	O	
setelah	O	
berkonsultasi	O	
dengan	O	
dokter	O	
,	O	
yaitu	O	
:	O	
1	O	
.	O	
		
Filler	O	
Filler	O	
dapat	O	
menambah	O	
bentuk	O	
pada	O	
kulit	O	
yang	O	
terdapat	O	
bekas	O	
.	O	
		
Metode	O	
ini	O	
dapat	O	
lebih	O	
